distance,distribution,trigger,dod,instance_name
57316.87563778991,RC,exogenous,0.5,p114
54696.25811726002,RC,exogenous,0.5,p114
59119.086178585116,RC,exogenous,0.5,p114
59307.641652328406,RC,exogenous,0.5,p114
51385.18623056031,RC,exogenous,0.5,p114
63998.366460594014,RC,exogenous,0.5,p114
58619.426166303085,RC,exogenous,0.5,p114
58848.984587203886,RC,exogenous,0.5,p114
57442.72371739122,RC,exogenous,0.5,p114
63417.01865495106,RC,exogenous,0.5,p114
58397.67626950437,RC,exogenous,0.5,p114
64348.56129485239,RC,exogenous,0.5,p114
60688.32953816409,RC,exogenous,0.5,p114
55077.63081033914,RC,exogenous,0.5,p114
56197.66691416449,RC,exogenous,0.5,p114
61885.19879177174,RC,exogenous,0.5,p114
64744.63628053588,RC,exogenous,0.5,p114
62423.82997816925,RC,exogenous,0.5,p114
60917.642269790296,RC,exogenous,0.5,p114
61609.14422374298,RC,exogenous,0.5,p114
60438.27807689567,RC,exogenous,0.5,p114
59868.67346813902,RC,exogenous,0.5,p114
63221.19148233921,RC,exogenous,0.5,p114
59756.29997384575,RC,exogenous,0.5,p114
55385.78971034209,RC,exogenous,0.5,p114
55464.53948718663,RC,exogenous,0.5,p114
63290.28918000566,RC,exogenous,0.5,p114
58131.41673892192,RC,exogenous,0.5,p114
59115.406115436104,RC,exogenous,0.5,p114
67037.2687971847,RC,exogenous,0.5,p114
63532.01233686475,RC,exogenous,0.5,p114
63313.25606609131,RC,exogenous,0.5,p114
57219.073103819435,RC,exogenous,0.5,p114
63192.430031274416,RC,exogenous,0.5,p114
60043.306556907824,RC,exogenous,0.5,p114
65658.05506409571,RC,exogenous,0.5,p114
61562.57359849566,RC,exogenous,0.5,p114
60699.869278883976,RC,exogenous,0.5,p114
59571.460875526136,RC,exogenous,0.5,p114
62643.65615448562,RC,exogenous,0.5,p114
61154.199280648274,RC,exogenous,0.5,p114
62667.52203479706,RC,exogenous,0.5,p114
61556.740933580026,RC,exogenous,0.5,p114
58646.46850848197,RC,exogenous,0.5,p114
63898.659771684484,RC,exogenous,0.5,p114
63746.86710001449,RC,exogenous,0.5,p114
61113.53250031568,RC,exogenous,0.5,p114
64556.36594381997,RC,exogenous,0.5,p114
59747.103036752145,RC,exogenous,0.5,p114
62309.34558748168,RC,exogenous,0.5,p114
59246.499211776296,RC,exogenous,0.5,p114
58100.87427651591,RC,exogenous,0.5,p114
57127.165440004814,RC,exogenous,0.5,p114
63126.652208387764,RC,exogenous,0.5,p114
59630.466298528125,RC,exogenous,0.5,p114
55545.17548847363,RC,exogenous,0.5,p114
63448.8880426276,RC,exogenous,0.5,p114
65508.778243368026,RC,exogenous,0.5,p114
58693.398857996035,RC,exogenous,0.5,p114
61541.99750365387,RC,exogenous,0.5,p114
62381.39560230838,RC,exogenous,0.5,p114
61897.52939835631,RC,exogenous,0.5,p114
62095.804326505495,RC,exogenous,0.5,p114
64378.18027910674,RC,exogenous,0.5,p114
64464.11321251709,RC,exogenous,0.5,p114
57328.71027299112,RC,exogenous,0.5,p114
58205.3109493655,RC,exogenous,0.5,p114
60185.287519278376,RC,exogenous,0.5,p114
54765.58276184506,RC,exogenous,0.5,p114
60156.31035688428,RC,exogenous,0.5,p114
60748.90264516285,RC,exogenous,0.5,p114
60108.06562372497,RC,exogenous,0.5,p114
65990.79992108284,RC,exogenous,0.5,p114
59147.65686600001,RC,exogenous,0.5,p114
59213.61952827285,RC,exogenous,0.5,p114
56871.19561938626,RC,exogenous,0.5,p114
67457.18703049318,RC,exogenous,0.5,p114
66607.8894419745,RC,exogenous,0.5,p115
67534.39259446092,RC,exogenous,0.5,p115
64002.02539715605,RC,exogenous,0.5,p115
66613.28055887384,RC,exogenous,0.5,p115
66668.70367747835,RC,exogenous,0.5,p115
65441.38254741661,RC,exogenous,0.5,p115
65943.75923449894,RC,exogenous,0.5,p115
74169.68755279125,RC,exogenous,0.5,p115
59965.37150001445,RC,exogenous,0.5,p115
61570.968493097986,RC,exogenous,0.5,p115
63777.03901371461,RC,exogenous,0.5,p115
64022.593730163826,RC,exogenous,0.5,p115
64881.798858165675,RC,exogenous,0.5,p115
66025.6204005679,RC,exogenous,0.5,p115
65690.28783645686,RC,exogenous,0.5,p115
67104.92674369428,RC,exogenous,0.5,p115
69729.65165607253,RC,exogenous,0.5,p115
59386.39369094263,RC,exogenous,0.5,p115
68807.56938076613,RC,exogenous,0.5,p115
63666.76544469088,RC,exogenous,0.5,p115
66612.59926339865,RC,exogenous,0.5,p115
64576.340562421836,RC,exogenous,0.5,p115
61927.183916500224,RC,exogenous,0.5,p115
58245.57281605673,RC,exogenous,0.5,p115
65329.31118848418,RC,exogenous,0.5,p115
70669.26731264853,RC,exogenous,0.5,p115
64917.45538887789,RC,exogenous,0.5,p115
63079.87713900754,RC,exogenous,0.5,p115
63647.98026606032,RC,exogenous,0.5,p115
70542.08449696586,RC,exogenous,0.5,p115
60732.48513871348,RC,exogenous,0.5,p115
69122.01221060389,RC,exogenous,0.5,p115
66983.83202265255,RC,exogenous,0.5,p115
62793.08006937919,RC,exogenous,0.5,p115
63285.626170062635,RC,exogenous,0.5,p115
60166.9935273954,RC,exogenous,0.5,p115
73183.11594890394,RC,exogenous,0.5,p115
60733.506635956874,RC,exogenous,0.5,p115
68679.84114448946,RC,exogenous,0.5,p115
66185.05119577219,RC,exogenous,0.5,p115
71595.72956494338,RC,exogenous,0.5,p115
63968.78338618543,RC,exogenous,0.5,p115
67296.61358752435,RC,exogenous,0.5,p115
67108.53750761949,RC,exogenous,0.5,p115
64513.238016073214,RC,exogenous,0.5,p115
66044.0716808878,RC,exogenous,0.5,p115
67133.2981597816,RC,exogenous,0.5,p115
61341.42077397111,RC,exogenous,0.5,p115
62977.773717455515,RC,exogenous,0.5,p115
60930.346821841864,RC,exogenous,0.5,p115
62911.01279148638,RC,exogenous,0.5,p115
62144.45338858798,RC,exogenous,0.5,p115
61467.76932505948,RC,exogenous,0.5,p115
63027.418843371925,RC,exogenous,0.5,p115
67667.79343601223,RC,exogenous,0.5,p115
67517.13323490675,RC,exogenous,0.5,p115
63632.115211982724,RC,exogenous,0.5,p115
57519.26351444816,RC,exogenous,0.5,p115
63796.926746548175,RC,exogenous,0.5,p115
65280.27028228457,RC,exogenous,0.5,p115
68653.6384421871,RC,exogenous,0.5,p115
61973.780168793346,RC,exogenous,0.5,p115
72119.69089902985,RC,exogenous,0.5,p115
64795.793780573826,RC,exogenous,0.5,p115
65333.65053788424,RC,exogenous,0.5,p115
64673.1857076387,RC,exogenous,0.5,p115
75759.8739299388,RC,exogenous,0.5,p115
58943.229548181975,RC,exogenous,0.5,p115
66386.63702270134,RC,exogenous,0.5,p115
59035.2253231363,RC,exogenous,0.5,p115
71185.12687010581,RC,exogenous,0.5,p115
66275.65497774532,RC,exogenous,0.5,p115
66357.16199142415,RC,exogenous,0.5,p115
64442.17952757871,RC,exogenous,0.5,p115
63755.056583300975,RC,exogenous,0.5,p115
62485.11898577122,RC,exogenous,0.5,p115
68999.76204666731,RC,exogenous,0.5,p115
64643.99385565233,RC,exogenous,0.5,p115
68407.44469239528,RC,exogenous,0.5,p115
64895.898417358294,RC,exogenous,0.5,p115
65632.10190833152,RC,exogenous,0.5,p115
67189.17882173901,RC,exogenous,0.5,p115
66033.31560297012,RC,exogenous,0.5,p115
70086.17262084293,RC,exogenous,0.5,p115
67637.4456202024,RC,exogenous,0.5,p115
69674.49747536365,RC,exogenous,0.5,p115
65575.50988656851,RC,exogenous,0.5,p115
61657.49150218176,RC,exogenous,0.5,p115
60203.54554273409,RC,exogenous,0.5,p115
63500.029326816104,RC,exogenous,0.5,p115
67419.46158447687,RC,exogenous,0.5,p115
72022.2124108455,RC,exogenous,0.5,p115
67868.32799076276,RC,exogenous,0.5,p115
65047.751585292724,RC,exogenous,0.5,p115
66284.48456405646,RC,exogenous,0.5,p115
70167.15912857017,RC,exogenous,0.5,p115
69227.42447674987,RC,exogenous,0.5,p115
62032.112297429725,RC,exogenous,0.5,p115
61585.90912450117,RC,exogenous,0.5,p115
64486.02911370037,RC,exogenous,0.5,p115
68226.17595386914,RC,exogenous,0.5,p115
61481.27073115548,RC,exogenous,0.5,p115
61426.87361058316,RC,exogenous,0.5,p115
65596.36364844802,RC,exogenous,0.5,p115
69098.52742465504,RC,exogenous,0.5,p115
67401.6114438541,RC,exogenous,0.5,p115
60749.587186591925,RC,exogenous,0.5,p115
61866.018400206085,RC,exogenous,0.5,p115
65803.7359309493,RC,exogenous,0.5,p115
64038.651667493425,RC,exogenous,0.5,p115
63477.6752966975,RC,exogenous,0.5,p115
67277.86214048223,RC,exogenous,0.5,p115
60089.75153338037,RC,exogenous,0.5,p115
63121.713042666444,RC,exogenous,0.5,p115
66116.14712221286,RC,exogenous,0.5,p115
68570.57520453964,RC,exogenous,0.5,p115
64030.98096331152,RC,exogenous,0.5,p115
65993.37622762952,RC,exogenous,0.5,p115
66070.15165143405,RC,exogenous,0.5,p115
65459.89249401662,RC,exogenous,0.5,p115
44451.37268644394,RC,exogenous,0.5,p116
46669.40186557284,RC,exogenous,0.5,p116
43806.88403699553,RC,exogenous,0.5,p116
47375.472202011486,RC,exogenous,0.5,p116
45342.53198168978,RC,exogenous,0.5,p116
42642.483177653055,RC,exogenous,0.5,p116
51494.355702381436,RC,exogenous,0.5,p116
44092.135841751435,RC,exogenous,0.5,p116
50245.92597528776,RC,exogenous,0.5,p116
41762.02718705684,RC,exogenous,0.5,p116
43262.66288301437,RC,exogenous,0.5,p116
47419.95848654817,RC,exogenous,0.5,p116
44797.09446210868,RC,exogenous,0.5,p116
50342.43488209723,RC,exogenous,0.5,p116
47102.62645329175,RC,exogenous,0.5,p116
47775.22401380824,RC,exogenous,0.5,p116
50537.95620749166,RC,exogenous,0.5,p116
47496.468367772555,RC,exogenous,0.5,p116
46056.35432084186,RC,exogenous,0.5,p116
45754.81076923321,RC,exogenous,0.5,p116
43349.5925200886,RC,exogenous,0.5,p116
48142.28395685348,RC,exogenous,0.5,p116
45650.74643573302,RC,exogenous,0.5,p116
49168.47544582307,RC,exogenous,0.5,p116
43374.08529159404,RC,exogenous,0.5,p116
47768.0531166115,RC,exogenous,0.5,p116
43844.620389472155,RC,exogenous,0.5,p116
44435.639969912685,RC,exogenous,0.5,p116
43906.796327584045,RC,exogenous,0.5,p116
42776.4608987281,RC,exogenous,0.5,p116
48221.889685541486,RC,exogenous,0.5,p116
46980.396376128294,RC,exogenous,0.5,p116
45747.898168350875,RC,exogenous,0.5,p116
42821.082643776404,RC,exogenous,0.5,p116
47139.68980365103,RC,exogenous,0.5,p116
46957.16092315616,RC,exogenous,0.5,p116
50868.973533483164,RC,exogenous,0.5,p116
46218.94394697474,RC,exogenous,0.5,p116
45358.54925668172,RC,exogenous,0.5,p116
47554.355530673485,RC,exogenous,0.5,p116
42033.29171060326,RC,exogenous,0.5,p116
46696.86487595345,RC,exogenous,0.5,p116
44514.14156959865,RC,exogenous,0.5,p116
45011.323716529405,RC,exogenous,0.5,p116
43319.75654126209,RC,exogenous,0.5,p116
46035.331015486525,RC,exogenous,0.5,p116
44862.442999248095,RC,exogenous,0.5,p116
45883.15572150962,RC,exogenous,0.5,p116
51036.57994034363,RC,exogenous,0.5,p116
48699.36064265914,RC,exogenous,0.5,p116
45969.18473572833,RC,exogenous,0.5,p116
43875.92811393286,RC,exogenous,0.5,p116
47943.00311166288,RC,exogenous,0.5,p116
43384.93295077955,RC,exogenous,0.5,p116
39492.26266870302,RC,exogenous,0.5,p116
46124.74894320023,RC,exogenous,0.5,p116
44772.792850021375,RC,exogenous,0.5,p116
44276.19822721183,RC,exogenous,0.5,p116
45756.90650585818,RC,exogenous,0.5,p116
42797.79944982355,RC,exogenous,0.5,p116
42260.01471149363,RC,exogenous,0.5,p116
47506.60234289589,RC,exogenous,0.5,p116
49353.657158284695,RC,exogenous,0.5,p116
45274.13420459253,RC,exogenous,0.5,p116
50424.89347537218,RC,exogenous,0.5,p116
48757.24458642028,RC,exogenous,0.5,p116
46738.125386505984,RC,exogenous,0.5,p116
45899.12338748342,RC,exogenous,0.5,p116
50300.401989997816,RC,exogenous,0.5,p116
47005.20527022126,RC,exogenous,0.5,p116
40806.96001484001,RC,exogenous,0.5,p116
43672.48764239326,RC,exogenous,0.5,p116
45851.49459911084,RC,exogenous,0.5,p116
46158.5377935317,RC,exogenous,0.5,p116
49769.7414725005,RC,exogenous,0.5,p116
44625.11692386298,RC,exogenous,0.5,p116
43143.441952650726,RC,exogenous,0.5,p116
47270.083233728205,RC,exogenous,0.5,p116
43581.534862363726,RC,exogenous,0.5,p116
44879.82443848127,RC,exogenous,0.5,p116
45825.1419479021,RC,exogenous,0.5,p116
46763.52664379985,RC,exogenous,0.5,p116
40769.705639910164,RC,exogenous,0.5,p116
44173.49763068563,RC,exogenous,0.5,p116
45867.32056712188,RC,exogenous,0.5,p116
43725.93596953448,RC,exogenous,0.5,p116
43039.21989499387,RC,exogenous,0.5,p116
46098.607080145935,RC,exogenous,0.5,p116
45078.42502258573,RC,exogenous,0.5,p116
53517.365410114726,RC,exogenous,0.5,p116
44820.048692580065,RC,exogenous,0.5,p116
51792.81859304757,RC,exogenous,0.5,p116
45065.65344623711,RC,exogenous,0.5,p116
46489.165596893065,RC,exogenous,0.5,p116
42518.03092673015,RC,exogenous,0.5,p116
41306.93589101297,RC,exogenous,0.5,p116
48022.84162337573,RC,exogenous,0.5,p116
45788.693542811154,RC,exogenous,0.5,p116
48650.591731272245,RC,exogenous,0.5,p116
47900.32045366483,RC,exogenous,0.5,p116
43124.83024616746,RC,exogenous,0.5,p116
41587.53964633573,RC,exogenous,0.5,p116
47536.13696591874,RC,exogenous,0.5,p116
44886.82480784665,RC,exogenous,0.5,p116
43328.16314503857,RC,exogenous,0.5,p116
46689.23736916927,RC,exogenous,0.5,p116
47822.720456435556,RC,exogenous,0.5,p116
44799.503447596064,RC,exogenous,0.5,p116
48938.07892564899,RC,exogenous,0.5,p116
48785.622664302304,RC,exogenous,0.5,p116
50207.15254792981,RC,exogenous,0.5,p116
47691.9663865613,RC,exogenous,0.5,p116
44839.78388553657,RC,exogenous,0.5,p116
44206.96981733962,RC,exogenous,0.5,p116
49430.43269673117,RC,exogenous,0.5,p116
46171.66703428365,RC,exogenous,0.5,p116
48063.188435975775,RC,exogenous,0.5,p116
48571.08771506169,RC,exogenous,0.5,p116
44946.743512760804,RC,exogenous,0.5,p116
46930.62555588087,RC,exogenous,0.5,p116
68456.50692329464,RC,exogenous,0.5,p117
58844.50700523804,RC,exogenous,0.5,p117
63177.60665598,RC,exogenous,0.5,p117
62977.01951451072,RC,exogenous,0.5,p117
64260.353825342376,RC,exogenous,0.5,p117
55333.3624375582,RC,exogenous,0.5,p117
65315.63160955145,RC,exogenous,0.5,p117
60735.621754351065,RC,exogenous,0.5,p117
66139.22074715079,RC,exogenous,0.5,p117
56349.64826165124,RC,exogenous,0.5,p117
60875.56393119992,RC,exogenous,0.5,p117
58333.46515308064,RC,exogenous,0.5,p117
64539.94196228311,RC,exogenous,0.5,p117
61680.713272994806,RC,exogenous,0.5,p117
61096.834700258674,RC,exogenous,0.5,p117
60637.98447860103,RC,exogenous,0.5,p117
56689.70593638957,RC,exogenous,0.5,p117
60270.0480631311,RC,exogenous,0.5,p117
64344.49580632395,RC,exogenous,0.5,p117
62233.20810963625,RC,exogenous,0.5,p117
63206.72128788784,RC,exogenous,0.5,p117
58748.04510109964,RC,exogenous,0.5,p117
64340.600095925896,RC,exogenous,0.5,p117
59288.90206076256,RC,exogenous,0.5,p117
59154.73526812031,RC,exogenous,0.5,p117
60773.311569643134,RC,exogenous,0.5,p117
60247.383440197904,RC,exogenous,0.5,p117
67958.0392067118,RC,exogenous,0.5,p117
63998.154322556904,RC,exogenous,0.5,p117
67352.26979428605,RC,exogenous,0.5,p117
62662.308681451446,RC,exogenous,0.5,p117
57167.848785666305,RC,exogenous,0.5,p117
59793.50955744655,RC,exogenous,0.5,p117
60029.79728807326,RC,exogenous,0.5,p117
61826.21449844993,RC,exogenous,0.5,p117
61206.01161613435,RC,exogenous,0.5,p117
63294.766244439365,RC,exogenous,0.5,p117
64480.06422663782,RC,exogenous,0.5,p117
65537.16903519227,RC,exogenous,0.5,p117
57471.251193279466,RC,exogenous,0.5,p117
58960.92444802019,RC,exogenous,0.5,p117
62062.600564049324,RC,exogenous,0.5,p117
60552.6733687768,RC,exogenous,0.5,p117
56281.02573443073,RC,exogenous,0.5,p117
60885.60790372912,RC,exogenous,0.5,p117
65638.52266625858,RC,exogenous,0.5,p117
56944.111178658844,RC,exogenous,0.5,p117
60586.37030217834,RC,exogenous,0.5,p117
64312.92947247317,RC,exogenous,0.5,p117
60898.083950372675,RC,exogenous,0.5,p117
61922.56664102419,RC,exogenous,0.5,p117
56484.23394282673,RC,exogenous,0.5,p117
63378.149533857155,RC,exogenous,0.5,p117
62527.1948229004,RC,exogenous,0.5,p117
63314.297614806426,RC,exogenous,0.5,p117
64492.94498522444,RC,exogenous,0.5,p117
59474.320977757074,RC,exogenous,0.5,p117
57006.060338376476,RC,exogenous,0.5,p117
61188.04034473116,RC,exogenous,0.5,p117
63272.259282771745,RC,exogenous,0.5,p117
63121.771572121055,RC,exogenous,0.5,p117
62243.59934206465,RC,exogenous,0.5,p117
61186.95083174285,RC,exogenous,0.5,p117
65823.13454292246,RC,exogenous,0.5,p117
59866.6435194859,RC,exogenous,0.5,p117
59693.25912913718,RC,exogenous,0.5,p117
62537.800079055116,RC,exogenous,0.5,p117
58862.7746234202,RC,exogenous,0.5,p117
60629.53764418443,RC,exogenous,0.5,p117
55870.78117911708,RC,exogenous,0.5,p117
61347.303216918,RC,exogenous,0.5,p117
60050.93929007318,RC,exogenous,0.5,p117
59389.99578971056,RC,exogenous,0.5,p117
62634.51763843497,RC,exogenous,0.5,p117
56728.66205118691,RC,exogenous,0.5,p117
61521.44298019089,RC,exogenous,0.5,p117
64545.442672441146,RC,exogenous,0.5,p117
60670.92007615635,RC,exogenous,0.5,p117
59792.142429604326,RC,exogenous,0.5,p117
58540.99041496952,RC,exogenous,0.5,p117
60495.382468117765,RC,exogenous,0.5,p117
60904.67599541625,RC,exogenous,0.5,p117
59766.1034796692,RC,exogenous,0.5,p117
61383.39604999231,RC,exogenous,0.5,p117
62683.350488161814,RC,exogenous,0.5,p117
62766.84877898688,RC,exogenous,0.5,p117
61061.10674498707,RC,exogenous,0.5,p117
60310.63936305625,RC,exogenous,0.5,p117
66946.8315538317,RC,exogenous,0.5,p117
57511.15299865381,RC,exogenous,0.5,p117
58794.8955772243,RC,exogenous,0.5,p117
60991.67497322652,RC,exogenous,0.5,p117
61473.416909577725,RC,exogenous,0.5,p117
54059.10734451827,RC,exogenous,0.5,p117
60494.556694562816,RC,exogenous,0.5,p117
58326.16601858952,RC,exogenous,0.5,p117
58456.620703204826,RC,exogenous,0.5,p117
58438.29408033394,RC,exogenous,0.5,p117
64734.899682509655,RC,exogenous,0.5,p117
65977.58256350353,RC,exogenous,0.5,p117
59886.1094683483,RC,exogenous,0.5,p117
61024.15257562802,RC,exogenous,0.5,p117
57815.689605781736,RC,exogenous,0.5,p117
57458.588234855175,RC,exogenous,0.5,p117
60156.242320217556,RC,exogenous,0.5,p117
59756.44821170794,RC,exogenous,0.5,p117
56402.74635690871,RC,exogenous,0.5,p117
59227.63906505808,RC,exogenous,0.5,p117
59149.626061087336,RC,exogenous,0.5,p117
61546.72979180356,RC,exogenous,0.5,p117
59384.709256169095,RC,exogenous,0.5,p117
64482.26249636808,RC,exogenous,0.5,p117
61654.525108117814,RC,exogenous,0.5,p117
57635.309897371124,RC,exogenous,0.5,p117
63623.79130434356,RC,exogenous,0.5,p117
60318.07051782161,RC,exogenous,0.5,p117
64489.576283106864,RC,exogenous,0.5,p117
60498.112808896025,RC,exogenous,0.5,p117
59332.53123968368,RC,exogenous,0.5,p117
55249.53081034376,RC,exogenous,0.5,p117
51682.76716350213,RC,exogenous,0.5,p118
51081.73350370863,RC,exogenous,0.5,p118
51399.7029029815,RC,exogenous,0.5,p118
49923.26483761343,RC,exogenous,0.5,p118
53178.776532915,RC,exogenous,0.5,p118
50545.95881694622,RC,exogenous,0.5,p118
53258.44716966624,RC,exogenous,0.5,p118
50702.527136039236,RC,exogenous,0.5,p118
52260.15219993508,RC,exogenous,0.5,p118
53351.32391810295,RC,exogenous,0.5,p118
48818.87403863663,RC,exogenous,0.5,p118
52807.736569389686,RC,exogenous,0.5,p118
50652.316273336924,RC,exogenous,0.5,p118
50820.74510521091,RC,exogenous,0.5,p118
53959.75606568093,RC,exogenous,0.5,p118
51059.288035389895,RC,exogenous,0.5,p118
54294.66676707727,RC,exogenous,0.5,p118
52520.23908519792,RC,exogenous,0.5,p118
46847.369683395824,RC,exogenous,0.5,p118
54088.08652641626,RC,exogenous,0.5,p118
49708.78043984036,RC,exogenous,0.5,p118
57079.88244877652,RC,exogenous,0.5,p118
51158.173994118086,RC,exogenous,0.5,p118
49720.118078197585,RC,exogenous,0.5,p118
52285.022915690926,RC,exogenous,0.5,p118
48420.357320838506,RC,exogenous,0.5,p118
56818.484614841786,RC,exogenous,0.5,p118
49861.983681799386,RC,exogenous,0.5,p118
54019.25476417871,RC,exogenous,0.5,p118
51300.215596115384,RC,exogenous,0.5,p118
57058.28697437884,RC,exogenous,0.5,p118
52605.62494203477,RC,exogenous,0.5,p118
54495.51750160333,RC,exogenous,0.5,p118
51221.520546427186,RC,exogenous,0.5,p118
51138.133669279814,RC,exogenous,0.5,p118
51272.18533974334,RC,exogenous,0.5,p118
50330.44726731193,RC,exogenous,0.5,p118
51971.67810128656,RC,exogenous,0.5,p118
57875.40094667993,RC,exogenous,0.5,p118
52268.700060579446,RC,exogenous,0.5,p118
52479.661014048936,RC,exogenous,0.5,p118
52852.906754425,RC,exogenous,0.5,p118
52772.75937151197,RC,exogenous,0.5,p118
53396.931828753564,RC,exogenous,0.5,p118
52466.16224271469,RC,exogenous,0.5,p118
52537.669481478,RC,exogenous,0.5,p118
50549.06181163184,RC,exogenous,0.5,p118
52521.05652175838,RC,exogenous,0.5,p118
55856.04664336823,RC,exogenous,0.5,p118
53645.24020609976,RC,exogenous,0.5,p118
54809.89553311517,RC,exogenous,0.5,p118
54184.89030438572,RC,exogenous,0.5,p118
54230.16326094512,RC,exogenous,0.5,p118
55470.425395878505,RC,exogenous,0.5,p118
52109.450362834716,RC,exogenous,0.5,p118
54964.395339045994,RC,exogenous,0.5,p118
48067.856546701325,RC,exogenous,0.5,p118
51320.15081882943,RC,exogenous,0.5,p118
51310.822667054286,RC,exogenous,0.5,p118
57296.05175172196,RC,exogenous,0.5,p118
56022.032087890446,RC,exogenous,0.5,p118
54532.26215741747,RC,exogenous,0.5,p118
52119.293190451746,RC,exogenous,0.5,p118
52774.69908691451,RC,exogenous,0.5,p118
53396.35836393878,RC,exogenous,0.5,p118
56918.45845492465,RC,exogenous,0.5,p118
54210.66065423023,RC,exogenous,0.5,p118
54690.356639931466,RC,exogenous,0.5,p118
52171.136831521435,RC,exogenous,0.5,p118
52420.72787771514,RC,exogenous,0.5,p118
56198.77482508211,RC,exogenous,0.5,p118
55420.410612444364,RC,exogenous,0.5,p118
52147.185952891574,RC,exogenous,0.5,p118
55517.63775939247,RC,exogenous,0.5,p118
51074.20093594149,RC,exogenous,0.5,p118
